None,indicator_id,region_id,date,value
577,ZSFH,99997,2011-07-31,160195.0
578,ZSFH,99997,2011-06-30,158314.0
579,ZSFH,99997,2011-05-31,157425.0
580,ZSFH,99997,2011-04-30,157567.0
581,ZSFH,99997,2011-03-31,157471.0
582,ZSFH,99997,2011-02-28,158040.0
583,ZSFH,99997,2011-01-31,157105.0
584,ZSFH,99997,2010-12-31,156921.0
585,ZSFH,99997,2010-11-30,155923.0
586,ZSFH,99997,2010-10-31,156105.0
587,ZSFH,99997,2010-09-30,155228.0
588,ZSFH,99997,2010-08-31,156139.0
589,ZSFH,99997,2010-07-31,156018.0
590,ZSFH,99997,2010-06-30,156324.0
591,ZSFH,99997,2010-05-31,155182.0
592,ZSFH,99997,2010-04-30,155548.0
593,ZSFH,99997,2010-03-31,155261.0
594,ZSFH,99997,2010-02-28,155021.0
595,ZSFH,99997,2010-01-31,154783.0
596,ZSFH,99997,2009-12-31,154344.0
597,ZSFH,99997,2009-11-30,153098.0
598,ZSFH,99997,2009-10-31,150048.0
599,ZSFH,99997,2009-09-30,148221.0
600,ZSFH,99997,2009-08-31,146730.0
601,ZSFH,99997,2009-07-31,148896.0
602,ZSFH,99997,2009-06-30,151416.0
603,ZSFH,99997,2009-05-31,154934.0
604,ZSFH,99997,2009-04-30,156519.0
605,ZSFH,99997,2009-03-31,157205.0
606,ZSFH,99997,2009-02-28,157123.0
607,ZSFH,99997,2009-01-31,156360.0
608,ZSFH,99997,2008-12-31,156438.0
609,ZSFH,99997,2008-11-30,157608.0
610,ZSFH,99997,2008-10-31,160683.0
611,ZSFH,99997,2008-09-30,163041.0
612,ZSFH,99997,2008-08-31,164058.0
613,ZSFH,99997,2008-07-31,162312.0
614,ZSFH,99997,2008-06-30,159005.0
615,ZSFH,99997,2008-05-31,155780.0
616,ZSFH,99997,2008-04-30,153179.0
617,ZSFH,99997,2008-03-31,153334.0
618,ZSFH,99997,2008-02-29,153946.0
619,ZSFH,99997,2008-01-31,155003.0
620,ZSFH,99997,2007-12-31,154542.0
621,ZSFH,99997,2007-11-30,154368.0
622,ZSFH,99997,2007-10-31,153922.0
623,ZSFH,99997,2007-09-30,153560.0
624,ZSFH,99997,2007-08-31,153097.0
625,ZSFH,99997,2007-07-31,152943.0
626,ZSFH,99997,2007-06-30,153665.0
627,ZSFH,99997,2007-05-31,153738.0
628,ZSFH,99997,2007-04-30,153882.0
629,ZSFH,99997,2007-03-31,152735.0
630,ZSFH,99997,2007-02-28,152329.0
631,ZSFH,99997,2007-01-31,153678.0
632,ZSFH,99997,2006-12-31,156028.0
633,ZSFH,99997,2006-11-30,157452.0
634,ZSFH,99997,2006-10-31,156135.0
635,ZSFH,99997,2006-09-30,154185.0
636,ZSFH,99997,2006-08-31,153151.0
637,ZSFH,99997,2006-07-31,152534.0
638,ZSFH,99997,2006-06-30,152043.0
639,ZSFH,99997,2006-05-31,151035.0
640,ZSFH,99997,2006-04-30,150780.0
641,ZSFH,99997,2006-03-31,150262.0
642,ZSFH,99997,2006-02-28,149555.0
643,ZSFH,99997,2006-01-31,147310.0
644,ZSFH,99997,2005-12-31,145387.0
645,ZSFH,99997,2005-11-30,143693.0
646,ZSFH,99997,2005-10-31,143792.0
647,ZSFH,99997,2005-09-30,144435.0
648,ZSFH,99997,2005-08-31,144326.0
649,ZSFH,99997,2005-07-31,144453.0
650,ZSFH,99997,2005-06-30,144056.0
651,ZSFH,99997,2005-05-31,145254.0
652,ZSFH,99997,2005-04-30,145044.0
653,ZSFH,99997,2005-03-31,144692.0
654,ZSFH,99997,2005-02-28,142660.0
655,ZSFH,99997,2005-01-31,140782.0
656,ZSFH,99997,2004-12-31,138926.0
657,ZSFH,99997,2004-11-30,138341.0
658,ZSFH,99997,2004-10-31,137723.0
659,ZSFH,99997,2004-09-30,137759.0
660,ZSFH,99997,2004-08-31,137025.0
661,ZSFH,99997,2004-07-31,136060.0
662,ZSFH,99997,2004-06-30,134329.0
663,ZSFH,99997,2004-05-31,131935.0
664,ZSFH,99997,2004-04-30,129993.0
665,ZSFH,99997,2004-03-31,128265.0
666,ZSFH,99997,2004-02-29,127084.0
667,ZSFH,99997,2004-01-31,126585.0
668,ZSFH,99997,2003-12-31,125678.0
669,ZSFH,99997,2003-11-30,124429.0
670,ZSFH,99997,2003-10-31,123431.0
671,ZSFH,99997,2003-09-30,121293.0
672,ZSFH,99997,2003-08-31,120349.0
673,ZSFH,99997,2003-07-31,119246.0
674,ZSFH,99997,2003-06-30,119198.0
675,ZSFH,99997,2003-05-31,118449.0
676,ZSFH,99997,2003-04-30,117349.0
677,ZSFH,99997,2003-03-31,116601.0
678,ZSFH,99997,2003-02-28,117153.0
679,ZSFH,99997,2003-01-31,117472.0
680,ZSFH,99997,2002-12-31,117411.0
681,ZSFH,99997,2002-11-30,116332.0
682,ZSFH,99997,2002-10-31,115068.0
683,ZSFH,99997,2002-09-30,114855.0
684,ZSFH,99997,2002-08-31,114465.0
685,ZSFH,99997,2002-07-31,114522.0
686,ZSFH,99997,2002-06-30,114475.0
687,ZSFH,99997,2002-05-31,115406.0
688,ZSFH,99997,2002-04-30,116345.0
689,ZSFH,99997,2002-03-31,116940.0
690,ZSFH,99997,2002-02-28,116399.0
691,ZSFH,99997,2002-01-31,115744.0
692,ZSFH,99997,2001-12-31,115251.0
693,ZSFH,99997,2001-11-30,115908.0
694,ZSFH,99997,2001-10-31,116304.0
695,ZSFH,99997,2001-09-30,116552.0
696,ZSFH,99997,2001-08-31,116087.0
697,ZSFH,99997,2001-07-31,115505.0
698,ZSFH,99997,2001-06-30,115329.0
699,ZSFH,99997,2001-05-31,114949.0
700,ZSFH,99997,2001-04-30,115201.0
701,ZSFH,99997,2001-03-31,115578.0
702,ZSFH,99997,2001-02-28,115630.0
703,ZSFH,99997,2001-01-31,114866.0
704,ZSFH,99997,2000-12-31,113642.0
705,ZSFH,99997,2000-11-30,112349.0
706,ZSFH,99997,2000-10-31,112007.0
707,ZSFH,99997,2000-09-30,111375.0
708,ZSFH,99997,2000-08-31,111716.0
709,ZSFH,99997,2000-07-31,111671.0
710,ZSFH,99997,2000-06-30,111842.0
711,ZSFH,99997,2000-05-31,110859.0
712,ZSFH,99997,2000-04-30,109868.0
713,ZSFH,99997,2000-03-31,108534.0
714,ZSFH,99997,2000-02-29,109229.0
715,ZSFH,99997,2000-01-31,110578.0
716,ZSFH,99997,1999-12-31,112689.0
717,ZSFH,99997,1999-11-30,113441.0
718,ZSFH,99997,1999-10-31,113167.0
719,ZSFH,99997,1999-09-30,111580.0
720,ZSFH,99997,1999-08-31,109694.0
721,ZSFH,99997,1999-07-31,107804.0
722,ZSFH,99997,1999-06-30,105889.0
723,ZSFH,99997,1999-05-31,105348.0
724,ZSFH,99997,1999-04-30,105553.0
725,ZSFH,99997,1999-03-31,105744.0
726,ZSFH,99997,1999-02-28,104088.0
727,ZSFH,99997,1999-01-31,101954.0
728,ZSFH,99997,1998-12-31,99938.0
729,ZSFH,99997,1998-11-30,98677.0
730,ZSFH,99997,1998-10-31,97919.0
731,ZSFH,99997,1998-09-30,98362.0
732,ZSFH,99997,1998-08-31,98823.0
733,ZSFH,99997,1998-07-31,99067.0
734,ZSFH,99997,1998-06-30,99167.0
735,ZSFH,99997,1998-05-31,98741.0
736,ZSFH,99997,1998-04-30,97635.0
737,ZSFH,99997,1998-03-31,96603.0
738,ZSFH,99997,1998-02-28,96084.0
739,ZSFH,99997,1998-01-31,95731.0
740,ZSFH,99997,1997-12-31,95038.0
741,ZSFH,99997,1997-11-30,94272.0
742,ZSFH,99997,1997-10-31,93325.0
743,ZSFH,99997,1997-09-30,92755.0
744,ZSFH,99997,1997-08-31,91810.0
745,ZSFH,99996,2023-09-30,256919.611027401
746,ZSFH,99996,2023-08-31,256646.773734575
747,ZSFH,99996,2023-07-31,255550.03591677
748,ZSFH,99996,2023-06-30,254612.515105986
749,ZSFH,99996,2023-05-31,253383.97181309
750,ZSFH,99996,2023-04-30,253432.703776672
751,ZSFH,99996,2023-03-31,253772.031029265
752,ZSFH,99996,2023-02-28,255693.690665029
753,ZSFH,99996,2023-01-31,257727.701244568
754,ZSFH,99996,2022-12-31,259989.344714109
755,ZSFH,99996,2022-11-30,261192.29494694
756,ZSFH,99996,2022-10-31,262415.11221825
757,ZSFH,99996,2022-09-30,264020.112662529
758,ZSFH,99996,2022-08-31,266492.693090609
759,ZSFH,99996,2022-07-31,267606.609991818
760,ZSFH,99996,2022-06-30,267130.602610428
761,ZSFH,99996,2022-05-31,264534.541759249
762,ZSFH,99996,2022-04-30,261367.686975796
763,ZSFH,99996,2022-03-31,257266.754023282
764,ZSFH,99996,2022-02-28,252816.626493962
765,ZSFH,99996,2022-01-31,249161.403905392
766,ZSFH,99996,2021-12-31,246021.722788073
767,ZSFH,99996,2021-11-30,243787.497370634
768,ZSFH,99996,2021-10-31,241834.62288856
769,ZSFH,99996,2021-09-30,240343.011375328
770,ZSFH,99996,2021-08-31,238808.281350707
771,ZSFH,99996,2021-07-31,235914.197328103
772,ZSFH,99996,2021-06-30,231717.105966937
773,ZSFH,99996,2021-05-31,226632.064502371
774,ZSFH,99996,2021-04-30,221985.921248462
775,ZSFH,99996,2021-03-31,217645.54543744
776,ZSFH,99996,2021-02-28,213921.449059291
777,ZSFH,99996,2021-01-31,210349.994801509
778,ZSFH,99996,2020-12-31,206504.268838731
779,ZSFH,99996,2020-11-30,202506.052811641
780,ZSFH,99996,2020-10-31,198411.902675447
781,ZSFH,99996,2020-09-30,195055.04403232
782,ZSFH,99996,2020-08-31,192125.784867129
783,ZSFH,99996,2020-07-31,190272.092039127
784,ZSFH,99996,2020-06-30,189024.140601545
785,ZSFH,99996,2020-05-31,188107.922731752
786,ZSFH,99996,2020-04-30,187257.330059897
787,ZSFH,99996,2020-03-31,187068.235416808
788,ZSFH,99996,2020-02-29,187290.356192281
789,ZSFH,99996,2020-01-31,187136.646586681
790,ZSFH,99996,2019-12-31,186238.882912842
791,ZSFH,99996,2019-11-30,184580.669381622
792,ZSFH,99996,2019-10-31,183137.219489705
793,ZSFH,99996,2019-09-30,182147.324539214
794,ZSFH,99996,2019-08-31,182010.851857345
795,ZSFH,99996,2019-07-31,181478.202204123
796,ZSFH,99996,2019-06-30,180870.536870144
797,ZSFH,99996,2019-05-31,179953.22450756
798,ZSFH,99996,2019-04-30,179133.343360799
799,ZSFH,99996,2019-03-31,178619.615661164
800,ZSFH,99996,2019-02-28,178065.568034841
801,ZSFH,99996,2019-01-31,177643.900536036
802,ZSFH,99996,2018-12-31,176550.895668649
803,ZSFH,99996,2018-11-30,175276.882457777
804,ZSFH,99996,2018-10-31,174154.002829109
805,ZSFH,99996,2018-09-30,173059.682405182
806,ZSFH,99996,2018-08-31,171326.259957463
807,ZSFH,99996,2018-07-31,169609.183733489
808,ZSFH,99996,2018-06-30,168325.760421293
809,ZSFH,99996,2018-05-31,168046.492186691
810,ZSFH,99996,2018-04-30,167434.39243254
811,ZSFH,99996,2018-03-31,166536.903139583
812,ZSFH,99996,2018-02-28,165187.200856802
813,ZSFH,99996,2018-01-31,164469.973871303
814,ZSFH,99996,2017-12-31,164153.856515259
815,ZSFH,99996,2017-11-30,164088.54627827
816,ZSFH,99996,2017-10-31,163733.247431474
817,ZSFH,99996,2017-09-30,163298.06027352
818,ZSFH,99996,2017-08-31,162758.458733301
819,ZSFH,99996,2017-07-31,162490.301311784
820,ZSFH,99996,2017-06-30,162008.302420438
821,ZSFH,99996,2017-05-31,161382.59522972
822,ZSFH,99996,2017-04-30,160503.334629597
823,ZSFH,99996,2017-03-31,159458.255794491
824,ZSFH,99996,2017-02-28,158120.516230378
825,ZSFH,99996,2017-01-31,156954.37538327
826,ZSFH,99996,2016-12-31,156085.835880207
827,ZSFH,99996,2016-11-30,155802.849122128
828,ZSFH,99996,2016-10-31,155463.409253562
829,ZSFH,99996,2016-09-30,155100.660641273
830,ZSFH,99996,2016-08-31,155086.070267397
831,ZSFH,99996,2016-07-31,155172.951127579
832,ZSFH,99996,2016-06-30,155402.899517108
833,ZSFH,99996,2016-05-31,155239.582720049
834,ZSFH,99996,2016-04-30,155449.3035448
835,ZSFH,99996,2016-03-31,155884.073580147
836,ZSFH,99996,2016-02-29,156086.405139537
837,ZSFH,99996,2016-01-31,155643.169289951
838,ZSFH,99996,2015-12-31,155266.72584578
839,ZSFH,99996,2015-11-30,155229.473169145
840,ZSFH,99996,2015-10-31,155589.752464269
841,ZSFH,99996,2015-09-30,155528.731237258
842,ZSFH,99996,2015-08-31,155834.290673142
843,ZSFH,99996,2015-07-31,155763.804826018
844,ZSFH,99996,2015-06-30,155102.162331086
845,ZSFH,99996,2015-05-31,153600.986337769
846,ZSFH,99996,2015-04-30,151979.414204374
847,ZSFH,99996,2015-03-31,150663.536352866
848,ZSFH,99996,2015-02-28,149638.852118918
849,ZSFH,99996,2015-01-31,148908.076653498
850,ZSFH,99996,2014-12-31,148745.728471917
851,ZSFH,99996,2014-11-30,149202.756387587
852,ZSFH,99996,2014-10-31,149560.107149916
853,ZSFH,99996,2014-09-30,149656.629487613
854,ZSFH,99996,2014-08-31,149314.828935835
855,ZSFH,99996,2014-07-31,149077.413385841
856,ZSFH,99996,2014-06-30,148604.850844132
857,ZSFH,99996,2014-05-31,148418.308556796
858,ZSFH,99996,2014-04-30,148303.300412451
859,ZSFH,99996,2014-03-31,147987.390421011
860,ZSFH,99996,2014-02-28,147081.054172931
861,ZSFH,99996,2014-01-31,146423.518156844
862,ZSFH,99996,2013-12-31,147022.455833678
863,ZSFH,99996,2013-11-30,148306.498037483
864,ZSFH,99996,2013-10-31,149554.264872336
865,ZSFH,99996,2013-09-30,150049.947718057
866,ZSFH,99996,2013-08-31,150270.734514344
867,ZSFH,99996,2013-07-31,150216.057753525
868,ZSFH,99996,2013-06-30,150196.528842474
869,ZSFH,99996,2013-05-31,149922.068679272
870,ZSFH,99996,2013-04-30,149293.121912731
871,ZSFH,99996,2013-03-31,148397.646742616
872,ZSFH,99996,2013-02-28,147240.744095104
873,ZSFH,99996,2013-01-31,146651.283165297
874,ZSFH,99996,2012-12-31,146703.864781134
875,ZSFH,99996,2012-11-30,147231.344299736
876,ZSFH,99996,2012-10-31,147667.334281564
877,ZSFH,99996,2012-09-30,148104.578014895
878,ZSFH,99996,2012-08-31,148357.127449634
879,ZSFH,99996,2012-07-31,148471.532553656
880,ZSFH,99996,2012-06-30,148038.051020797
881,ZSFH,99996,2012-05-31,147157.383673633
882,ZSFH,99996,2012-04-30,146370.446048525
883,ZSFH,99996,2012-03-31,146175.628538577
884,ZSFH,99996,2012-02-29,148066.71287193
885,ZSFH,99996,2012-01-31,149206.727568084
886,ZSFH,99996,2011-12-31,149905.372247071
887,ZSFH,99996,2011-11-30,149041.014311916
888,ZSFH,99996,2011-10-31,149044.814090569
889,ZSFH,99996,2011-09-30,149164.041617263
890,ZSFH,99996,2011-08-31,149403.217099119
891,ZSFH,99996,2011-07-31,149667.402625555
892,ZSFH,99996,2011-06-30,150001.553073698
893,ZSFH,99996,2011-05-31,150793.979437403
894,ZSFH,99996,2011-04-30,151767.847135418
895,ZSFH,99996,2011-03-31,152829.291258797
896,ZSFH,99996,2011-02-28,153972.14825527
897,ZSFH,99996,2011-01-31,155301.337382101
898,ZSFH,99996,2010-12-31,155878.404835113
899,ZSFH,99996,2010-11-30,156055.752692326
900,ZSFH,99996,2010-10-31,155997.439473037
901,ZSFH,99996,2010-09-30,156562.876845827
902,ZSFH,99996,2010-08-31,157335.558908402
903,ZSFH,99996,2010-07-31,158113.560324356
904,ZSFH,99996,2010-06-30,158866.609591615
905,ZSFH,99996,2010-05-31,159466.190609503
906,ZSFH,99996,2010-04-30,160110.856365103
907,ZSFH,99996,2010-03-31,160541.974609823
908,ZSFH,99996,2010-02-28,161014.840017004
909,ZSFH,99996,2010-01-31,161215.088401681
910,ZSFH,99996,2009-12-31,161804.585820573
911,ZSFH,99996,2009-11-30,162259.638893306
912,ZSFH,99996,2009-10-31,163072.713172193
913,ZSFH,99996,2009-09-30,164361.45794357
914,ZSFH,99996,2009-08-31,165764.999552307
915,ZSFH,99996,2009-07-31,167683.585377523
916,ZSFH,99996,2009-06-30,169213.836257146
917,ZSFH,99996,2009-05-31,171165.72927183
918,ZSFH,99996,2009-04-30,172848.507216508
919,ZSFH,99996,2009-03-31,174401.462484131
920,ZSFH,99996,2009-02-28,175211.939798809
921,ZSFH,99996,2009-01-31,175576.111649696
922,ZSFH,99996,2008-12-31,140432.0
923,ZSFH,99996,2008-11-30,141432.0
924,ZSFH,99996,2008-10-31,142181.0
925,ZSFH,99996,2008-09-30,142253.0
926,ZSFH,99996,2008-08-31,141962.0
927,ZSFH,99996,2008-07-31,141547.0
928,ZSFH,99996,2008-06-30,141846.0
929,ZSFH,99996,2008-05-31,142258.0
930,ZSFH,99996,2008-04-30,142630.0
931,ZSFH,99996,2008-03-31,142991.0
932,ZSFH,99996,2008-02-29,142984.0
933,ZSFH,99996,2008-01-31,142747.0
934,ZSFH,99996,2007-12-31,142452.0
935,ZSFH,99996,2007-11-30,141840.0
936,ZSFH,99996,2007-10-31,141390.0
937,ZSFH,99996,2007-09-30,140720.0
938,ZSFH,99996,2007-08-31,140670.0
939,ZSFH,99996,2007-07-31,140301.0
940,ZSFH,99996,2007-06-30,140298.0
941,ZSFH,99996,2007-05-31,139718.0
942,ZSFH,99996,2007-04-30,139556.0
943,ZSFH,99996,2007-03-31,138774.0
944,ZSFH,99996,2007-02-28,138445.0
945,ZSFH,99996,2007-01-31,137500.0
946,ZSFH,99996,2006-12-31,136342.0
947,ZSFH,99996,2006-11-30,134397.0
948,ZSFH,99996,2006-10-31,133146.0
949,ZSFH,99996,2006-09-30,132200.0
950,ZSFH,99996,2006-08-31,131540.0
951,ZSFH,99996,2006-07-31,130417.0
952,ZSFH,99996,2006-06-30,129300.0
953,ZSFH,99996,2006-05-31,128413.0
954,ZSFH,99996,2006-04-30,127196.0
955,ZSFH,99996,2006-03-31,125721.0
956,ZSFH,99996,2006-02-28,123884.0
957,ZSFH,99996,2006-01-31,122302.0
958,ZSFH,99996,2005-12-31,120620.0
959,ZSFH,99996,2005-11-30,119286.0
960,ZSFH,99996,2005-10-31,117207.0
961,ZSFH,99996,2005-09-30,114864.0
962,ZSFH,99996,2005-08-31,111918.0
963,ZSFH,99996,2005-07-31,109181.0
964,ZSFH,99996,2005-06-30,106037.0
965,ZSFH,99996,2005-05-31,104446.0
966,ZSFH,99996,2005-04-30,102522.0
967,ZSFH,99995,2023-09-30,671804.166677459
968,ZSFH,99995,2023-08-31,671758.327454511
969,ZSFH,99995,2023-07-31,669364.283257089
970,ZSFH,99995,2023-06-30,664437.430717608
971,ZSFH,99995,2023-05-31,658023.374324479
972,ZSFH,99995,2023-04-30,653995.256669124
973,ZSFH,99995,2023-03-31,649959.708494073
974,ZSFH,99995,2023-02-28,648572.656443201
975,ZSFH,99995,2023-01-31,648024.5810662
976,ZSFH,99995,2022-12-31,648978.002202895
977,ZSFH,99995,2022-11-30,648829.463654986
978,ZSFH,99995,2022-10-31,650863.2451907
979,ZSFH,99995,2022-09-30,655364.919505846
980,ZSFH,99995,2022-08-31,662836.686027201
981,ZSFH,99995,2022-07-31,667504.069336024
982,ZSFH,99995,2022-06-30,668098.603309503
983,ZSFH,99995,2022-05-31,661019.893721791
984,ZSFH,99995,2022-04-30,648507.381352208
985,ZSFH,99995,2022-03-31,633458.284368703
986,ZSFH,99995,2022-02-28,618528.980233349
987,ZSFH,99995,2022-01-31,608246.723282343
988,ZSFH,99995,2021-12-31,599018.320934863
989,ZSFH,99995,2021-11-30,591771.790348479
990,ZSFH,99995,2021-10-31,584024.493172735
991,ZSFH,99995,2021-09-30,576565.715624494
992,ZSFH,99995,2021-08-31,567940.820291102
993,ZSFH,99995,2021-07-31,558339.490842706
994,ZSFH,99995,2021-06-30,545243.604245238
995,ZSFH,99995,2021-05-31,532449.652868838
996,ZSFH,99995,2021-04-30,518778.027781501
997,ZSFH,99995,2021-03-31,507744.883716768
998,ZSFH,99995,2021-02-28,498449.457286873
999,ZSFH,99995,2021-01-31,488650.894479498
1000,ZSFH,99995,2020-12-31,478673.341423713
1001,ZSFH,99995,2020-11-30,467546.736085289
1002,ZSFH,99995,2020-10-31,457783.680409063
1003,ZSFH,99995,2020-09-30,450124.023211405
1004,ZSFH,99995,2020-08-31,445021.674470797
1005,ZSFH,99995,2020-07-31,442104.571503917
1006,ZSFH,99995,2020-06-30,439614.390365263
1007,ZSFH,99995,2020-05-31,435168.589915866
1008,ZSFH,99995,2020-04-30,429346.508573685
1009,ZSFH,99995,2020-03-31,424287.779883546
1010,ZSFH,99995,2020-02-29,422107.909783482
1011,ZSFH,99995,2020-01-31,420377.415701066
1012,ZSFH,99995,2019-12-31,418057.495257321
1013,ZSFH,99995,2019-11-30,414940.438964081
1014,ZSFH,99995,2019-10-31,413668.929018341
1015,ZSFH,99995,2019-09-30,413635.53297055
1016,ZSFH,99995,2019-08-31,413318.854939334
1017,ZSFH,99995,2019-07-31,411996.701953867
1018,ZSFH,99995,2019-06-30,409920.275302925
1019,ZSFH,99995,2019-05-31,407740.566554533
1020,ZSFH,99995,2019-04-30,405157.69241479
1021,ZSFH,99995,2019-03-31,402884.564462349
1022,ZSFH,99995,2019-02-28,401613.354160468
1023,ZSFH,99995,2019-01-31,400943.470106867
1024,ZSFH,99995,2018-12-31,400376.455894911
1025,ZSFH,99995,2018-11-30,398941.427440122
1026,ZSFH,99995,2018-10-31,397547.23262545
1027,ZSFH,99995,2018-09-30,395923.97970284
1028,ZSFH,99995,2018-08-31,393532.084782952
1029,ZSFH,99995,2018-07-31,390041.201017056
1030,ZSFH,99995,2018-06-30,386095.218894922
1031,ZSFH,99995,2018-05-31,382854.381428669
1032,ZSFH,99995,2018-04-30,379919.566271073
1033,ZSFH,99995,2018-03-31,377626.156112177
1034,ZSFH,99995,2018-02-28,375224.625909153
1035,ZSFH,99995,2018-01-31,372888.916429923
1036,ZSFH,99995,2017-12-31,370623.579088449
1037,ZSFH,99995,2017-11-30,369086.970853844
1038,ZSFH,99995,2017-10-31,366592.393922048
1039,ZSFH,99995,2017-09-30,363724.902720626
1040,ZSFH,99995,2017-08-31,359413.490664731
1041,ZSFH,99995,2017-07-31,355550.038445175
1042,ZSFH,99995,2017-06-30,351770.6828223
1043,ZSFH,99995,2017-05-31,348838.738196113
1044,ZSFH,99995,2017-04-30,346081.994000205
1045,ZSFH,99995,2017-03-31,342537.071032464
1046,ZSFH,99995,2017-02-28,340331.439772744
1047,ZSFH,99995,2017-01-31,339454.106074872
1048,ZSFH,99995,2016-12-31,339168.107651213
1049,ZSFH,99995,2016-11-30,337662.194010581
1050,ZSFH,99995,2016-10-31,336282.392534846
1051,ZSFH,99995,2016-09-30,335563.905262251
1052,ZSFH,99995,2016-08-31,335783.424623686
1053,ZSFH,99995,2016-07-31,335693.302632079
1054,ZSFH,99995,2016-06-30,335610.392492269
1055,ZSFH,99995,2016-05-31,334437.988382753
1056,ZSFH,99995,2016-04-30,333181.843101688
1057,ZSFH,99995,2016-03-31,331690.316859815
1058,ZSFH,99995,2016-02-29,330349.681415155
1059,ZSFH,99995,2016-01-31,328352.683863383
1060,ZSFH,99995,2015-12-31,325813.239529334
1061,ZSFH,99995,2015-11-30,323073.424170807
1062,ZSFH,99995,2015-10-31,320464.735295255
1063,ZSFH,99995,2015-09-30,318772.525180492
1064,ZSFH,99995,2015-08-31,317894.930812826
1065,ZSFH,99995,2015-07-31,318433.54750636
1066,ZSFH,99995,2015-06-30,319137.638416816
1067,ZSFH,99995,2015-05-31,320070.836853071
1068,ZSFH,99995,2015-04-30,319568.170825489
1069,ZSFH,99995,2015-03-31,318029.693261349
1070,ZSFH,99995,2015-02-28,316028.340246183
1071,ZSFH,99995,2015-01-31,314769.655518988
1072,ZSFH,99995,2014-12-31,313919.229778618
1073,ZSFH,99995,2014-11-30,312718.238593402
1074,ZSFH,99995,2014-10-31,310399.516147741
1075,ZSFH,99995,2014-09-30,308113.770009822
1076,ZSFH,99995,2014-08-31,306213.46198894
1077,ZSFH,99995,2014-07-31,305040.842449955
1078,ZSFH,99995,2014-06-30,302911.374378599
1079,ZSFH,99995,2014-05-31,300178.489683991
1080,ZSFH,99995,2014-04-30,297726.493572526
1081,ZSFH,99995,2014-03-31,296331.171364892
1082,ZSFH,99995,2014-02-28,295250.959242139
1083,ZSFH,99995,2014-01-31,294413.67240445
1084,ZSFH,99995,2013-12-31,293374.666047023
1085,ZSFH,99995,2013-11-30,291783.938932914
1086,ZSFH,99995,2013-10-31,289464.387111591
1087,ZSFH,99995,2013-09-30,287480.736682617
1088,ZSFH,99995,2013-08-31,287437.874261826
1089,ZSFH,99995,2013-07-31,287396.684087266
1090,ZSFH,99995,2013-06-30,286887.809641553
1091,ZSFH,99995,2013-05-31,285366.825967337
1092,ZSFH,99995,2013-04-30,284027.191181155
1093,ZSFH,99995,2013-03-31,282454.141928804
1094,ZSFH,99995,2013-02-28,280837.282071532
1095,ZSFH,99995,2013-01-31,279384.468309125
1096,ZSFH,99995,2012-12-31,278194.630492992
1097,ZSFH,99995,2012-11-30,276746.864924778
1098,ZSFH,99995,2012-10-31,275666.56573437
1099,ZSFH,99995,2012-09-30,275124.007683986
1100,ZSFH,99995,2012-08-31,275797.38921204
1101,ZSFH,99995,2012-07-31,277396.108783921
1102,ZSFH,99995,2012-06-30,279373.784409219
1103,ZSFH,99995,2012-05-31,280557.095405587
